id_reserva,fecha_reserva,destino,nombre_tour,tipo_tour,pax_adultos,pax_ninos,pais_origen,idioma_guia,precio_unitario,ingreso_total,duracion_horas,calificacion,metodo_pago,estado_reserva,id_guia,temporada,mes,anio,email_contacto
RES05292,2023-06-17,Akumal,Snorkel Tortugas Akumal,Privado,1,0.0,Reino Unido,Aleman,1257.71,1257.71,6.0,5.0,Tarjeta debito,Completada,G036,Media,6,2023,cliente3236@gmail.com
RES04655,2022-11-26,Holbox,Avistamiento Tiburon Ballena,Privado,2,1.0,Reino Unido,Español,1602.56,4006.4,4.9,3.2,efectivo,Completada,G037,Media,11,2022,
RES04209,2022-10-22,Merida,Izamal + Merida,Grupal,10,5.0,Francia,Ingles,716.66,8958.25,,3.6,Tarjeta debito,Completada,G037,Media,10,2022,cliente8236@hotmail.com
RES04628,2021-07-12,Akumal,Cenote Yalku,Grupal,18,4.0,Francia,Ingles,954.95,19099.0,10.4,4.2,Transferencia,Completada,G040,Alta,7,2021,cliente6935@outlook.com
RES00225,2021-08-26,Holbox,Avistamiento Tiburon Ballena,Privado,2,1.0,Reino Unido,Ingles,2018.22,5045.55,8.6,4.4,Tarjeta credito,Completada,G020,Alta,8,2021,cliente9487@gmail.com
RES00724,2021-08-13,Akumal,Cenote Yalku,Grupal,16,3.0,España,Portugues,1013.49,17736.08,5.8,5.0,Efectivo,Completada,G018,Alta,8,2021,cliente7232@icloud.com
RES05413,2022-12-25,Cancun,Snorkel Arrecife,Grupal,18,1.0,Estados Unidos,Ingles,927.2,17153.2,2.8,3.6,,Completada,G003,Alta,12,2022,cliente5070@hotmail.com
RES01142,2021-06-24,Merida,Izamal + Merida,Privado,3,1.0,Mexico,Español,1066.52,3732.82,3.1,4.9,Efectivo,Cancelada,G006,Media,6,2021,cliente6064@hotmail.com
RES02763,2023-06-29,Playa del Carmen,Xel-Ha,Grupal,19,3.0,,Español,803.18,16465.19,3.7,3.8,,Completada,G014,Media,6,2023,cliente8225@outlook.com
RES00847,2022-11-25,Cozumel,Buceo Arrecife Palancar,Grupal,20,7.0,Francia,Ingles,1206.65,28356.28,8.6,4.7,Tarjeta credito,Pendiente,G008,Media,11,2022,cliente9913@icloud.com
RES04290,2021-09-06,Bacalar,Kayak Canales,Grupal,7,1.0,Estados Unidos,Ingles,730.95,5482.12,7.8,,Tarjeta credito,Pendiente,G005,Baja,9,2021,cliente7899@hotmail.com
RES05043,2021-03-17,Tulum,Ruinas de Tulum,Privado,1,0.0,Mexico,Español,1821.04,1821.04,7.4,4.2,Transferencia,Confirmada,G021,Alta,3,2021,cliente9666@gmail.com
RES02552,05-30-2023,Cozumel,Tour Isla Cozumel,Grupal,12,3.0,Francia,Español,1023.1,13811.85,8.3,3.6,Efectivo,Confirmada,G040,Media,5,2023,cliente5608@hotmail.com
RES02929,2023-05-05,Akumal,Cenote Yalku,privad,2,0.0,Estados Unidos,Aleman,1225.4,2450.8,7.9,,Efectivo,Confirmada,G008,Media,5,2023,cliente5115@outlook.com
RES00118,2023-01-19,Merida,Centro Historico Merida,Privado,1,0.0,Mexico,Ingles,847.45,847.45,4.4,3.9,Efectivo,Completada,G015,Baja,1,2023,cliente3760@yahoo.com
RES00646,2023-11-14,Chichen Itza,Valladolid + Chichen Itza,Grupal,9,1.0,Estados Unidos,,1256.86,11940.17,8.2,2.4,Efectivo,Completada,G036,Media,11,2023,cliente2964@hotmail.com
RES00004,2024-03-13,Merida,Haciendas del Mayab,Grupal,17,1.0,Francia,Español,890.79,15588.82,6.5,3.8,Tarjeta credito,Completada,G010,Alta,3,2024,cliente9683@gmail.com
RES04171,2023-06-25,Bacalar,Laguna de los 7 Colores,Privado,1,0.0,Mexico,Español,1406.46,1406.46,6.1,4.1,Tarjeta credito,Completada,G009,Media,6,2023,cliente975@gmail.com
RES00468,2022-06-07,Bacalar,Kayak Canales,Privado,3,0.0,Canada,Español,1280.51,3841.53,8.6,4.2,Tarjeta credito,Completada,G001,Media,6,2022,cliente9268@hotmail.com
RES00006,2022-02-05,Playa del Carmen,Xcaret,Privado,3,0.0,Francia,Ingles,1091.09,3273.27,9.2,4.3,Tarjeta credito,Pendiente,G037,Baja,2,2022,cliente789@outlook.com
RES00920,2022-04-15,Merida,Centro Historico Merida,Grupal,14,2.0,Estados Unidos,Ingles,848.52,12727.8,10.4,4.1,Efectivo,Completada,G036,Alta,4,2022,cliente2912@icloud.com
RES02596,2022-10-21,Merida,Izamal + Merida,Privado,2,1.0,Mexico,Español,1061.75,2654.38,3.5,5.0,Tarjeta debito,Completada,G009,Media,10,2022,cliente7957@yahoo.com
RES04325,2024-03-03,Tulum,Ruinas de Tulum,Privado,3,0.0,Mexico,Español,1799.59,5398.77,4.2,3.8,Efectivo,Completada,G011,Alta,3,2024,cliente4469@outlook.com
RES01064,2023-09-23,Holbox,Tour Isla Holbox,Grupal,7,2.0,Estados Unidos,Ingles,896.92,7175.36,10.1,4.8,Transferencia,Pendiente,,Baja,9,2023,cliente3858@icloud.com
RES02591,2021-02-14,Cozumel,Tour Isla Cozumel,Grupal,9,0.0,Japon,Español,1010.43,9093.87,4.1,5.0,,Cancelada,G010,Baja,2,2021,cliente1149@outlook.com
RES00243,2023-10-08,Cozumel,Snorkel El Cielo,Privado,2,0.0,Brasil,Español,1760.46,3520.92,10.5,5.0,Paypal,Completada,,Media,10,2023,cliente6099@yahoo.com
RES05245,2023-08-22,Chichen Itza,Valladolid + Chichen Itza,Grupal,12,3.0,Francia,Ingles,1481.07,19994.44,,4.7,Transferencia,Completada,G027,Alta,8,2023,cliente5523@yahoo.com
RES01161,2023-05-31,Cozumel,Snorkel El Cielo,Grupal,4,1.0,España,Ingles,1164.94,5242.23,9.5,4.3,Tarjeta credito,Completada,G003,Media,5,2023,cliente1214@hotmail.com
RES02871,2023-01-31,Tulum,Ruinas de Tulum,Grupal,16,4.0,Brasil,Español,844.91,15208.38,6.7,5.0,Tarjeta credito,Confirmada,G019,Baja,1,2023,cliente8612@outlook.com
RES03736,2021-04-22,Tulum,Cenote Dos Ojos,Grupal,6,2.0,Brasil,Español,1061.38,7429.66,,5.0,Tarjeta credito,Completada,G016,Alta,4,2021,cliente2403@yahoo.com
RES02398,2023-01-31,Cancun,Laguna Nichupte,Grupal,17,1.0,Mexico,Español,636.84,11144.7,,5.0,Paypal,Completada,G038,Baja,1,2023,cliente6333@yahoo.com
RES03518,2021-08-07,Playa del Carmen,Xcaret,Grupal,9,,Estados Unidos,Español,954.11,9541.1,4.9,4.4,Efectivo,Completada,G035,Alta,8,2021,cliente2867@yahoo.com
RES03422,2021-01-27,Merida,Haciendas del Mayab,Grupal,11,0.0,Mexico,Ingles,606.11,6667.21,7.5,,Crypto,Completada,G008,Baja,1,2021,cliente6968@hotmail.com
RES02564,2023-08-10,Cancun,Isla Mujeres,Privado,1,0.0,Mexico,Español,1302.21,1302.21,2.9,4.7,Efectivo,Cancelada,G001,Alta,8,2023,cliente6222@yahoo.com
RES01606,2023-10-21,Cancun,Isla Mujeres,Grupal,8,2.0,Italia,Español,698.34,6285.06,4.6,4.7,Tarjeta credito,Completada,G004,Media,10,2023,cliente3459@icloud.com
RES05823,2023-02-02,Merida,Haciendas del Mayab,Grupal,13,2.0,Canada,Portugues,647.22,9061.08,8.1,4.8,Efectivo,Completada,G012,Baja,2,2023,cliente8404@hotmail.com
RES02325,2023-04-08,Bacalar,Laguna de los 7 Colores,Grupal,12,3.0,Estados Unidos,Aleman,1069.96,14444.46,8.3,2.6,Efectivo,Cancelada,G008,Alta,4,2023,usuario@
RES02710,2021-02-24,Bacalar,Fuerte de San Felipe,Grupal,4,1.0,Reino Unido,Aleman,811.52,3651.84,9.1,3.8,Tarjeta debito,Confirmada,G037,Baja,2,2021,cliente6261@icloud.com
RES05298,2023-03-24,Bacalar,Laguna de los 7 Colores,Grupal,18,2.0,Mexico,Ingles,1022.54,19428.26,6.8,1.0,Tarjeta debito,Completada,G014,Alta,3,2023,cliente7279@gmail.com
RES01313,2023-06-22,Merida,Izamal + Merida,Grupal,20,4.0,Estados Unidos,Español,667.45,14683.9,6.9,3.7,Tarjeta credito,Completada,G021,Media,6,2023,cliente5426@yahoo.com
RES03449,2021-02-04,Bacalar,Fuerte de San Felipe,PRIVADO,1,0.0,Mexico,Español,1141.15,1141.15,6.8,2.9,Tarjeta credito,Completada,G013,Baja,2,2021,cliente3955@yahoo.com
RES03813,2024-03-24,Uxmal,Uxmal + Kabah,Grupal,9,3.0,Mexico,Italiano,1225.62,12869.01,3.8,3.8,,Completada,G038,Alta,3,2024,cliente5906@yahoo.com
RES05615,2024-02-09,Holbox,Avistamiento Tiburon Ballena,Grupal,20,2.0,Estados Unidos,Español,916.11,19238.31,8.9,5.0,Tarjeta debito,Completada,G040,Baja,2,2024,cliente7892@outlook.com
RES02363,2022/10/12,Merida,Haciendas del Mayab,Grupal,12,5.0,España,Aleman,742.0,10759.0,4.5,4.8,Tarjeta debito,Completada,G035,Media,10,2022,cliente9532@hotmail.com
RES01976,2023-01-22,Akumal,Cenote Yalku,Grupal,8,0.0,Argentina,Ingles,697.76,5582.08,10.4,4.8,Paypal,Completada,,Baja,1,2023,cliente5675@hotmail.com
RES03515,2023-07-18,Chichen Itza,Valladolid + Chichen Itza,Privado,1,0.0,Colombia,,2142.08,2142.08,10.2,4.6,Tarjeta credito,Completada,G021,Alta,7,2023,cliente8066@outlook.com
RES01762,2022-10-26,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,6,3.0,Mexico,Español,807.79,6058.42,5.1,4.2,Transferencia,Completada,G022,Media,10,2022,cliente4558@yahoo.com
RES02740,2023-12-23,Merida,Izamal + Merida,Privado,1,0.0,Mexico,Español,1207.38,1207.38,8.7,1.7,Tarjeta credito,Completada,,Alta,12,2023,cliente4965@icloud.com
RES05622,2024-02-24,Holbox,Tour Isla Holbox,Privad0,4,2.0,Mexico,Español,1316.36,6581.8,3.3,5.0,Transferencia,Completada,G024,Baja,2,2024,cliente7820@icloud.com
RES02473,2022-09-07,Cozumel,Buceo Arrecife Palancar,Grupal,8,4.0,Argentina,Aleman,1026.39,10263.9,7.1,4.1,Efectivo,Completada,G008,Baja,9,2022,cliente773@outlook.com
RES04008,2021-10-13,Tulum,Ruinas de Tulum,Privado,4,0.0,Italia,Ingles,1312.24,5248.96,5.4,4.9,Tarjeta credito,Cancelada,G009,Media,10,2021,cliente2755@outlook.com
RES04719,2022-05-20,Merida,Centro Historico Merida,Grupal,11,1.0,Francia,Ingles,660.79,7599.08,4.8,5.0,Tarjeta credito,Completada,G025,Media,5,2022,cliente9004@gmail.com
RES01494,2021-09-12,Chichen Itza,Valladolid + Chichen Itza,Privado,1,0.0,Canada,Español,1596.17,1596.17,9.6,4.0,Paypal,Completada,G009,Baja,9,2021,usuario@
RES04207,2023-01-01,Cozumel,Snorkel El Cielo,Grupal,19,,Mexico,Ingles,909.96,19564.14,7.2,4.6,Efectivo,Completada,G018,Baja,1,2023,cliente426@gmail.com
RES02159,2023-12-01,Holbox,Tour Isla Holbox,Grupal,18,6.0,Estados Unidos,Portugues,1238.19,26001.99,3.1,5.0,Paypal,Completada,G003,Alta,12,2023,cliente4010@icloud.com
RES01170,2022-04-23,Cozumel,Tour Isla Cozumel,Grupal,12,2.0,Mexico,Italiano,1355.33,17619.29,6.8,,Tarjeta credito,Completada,G001,Alta,4,2022,cliente7013@gmail.com
RES05450,2023-07-11,Cozumel,Buceo Arrecife Palancar,Grupal,19,4.0,Suiza,Ingles,1341.06,28162.26,10.2,,Efectivo,Confirmada,G015,Alta,7,2023,cliente3822@outlook.com
RES00233,2022-02-06,Akumal,Snorkel Tortugas Akumal,Grupal,16,6.0,Mexico,Español,743.77,14131.63,8.3,1.3,Efectivo,Completada,G025,Baja,2,2022,cliente9096@yahoo.com
RES00067,2021-07-29,Uxmal,Uxmal + Kabah,Privado,1,0.0,Estados Unidos,Español,1927.02,1927.02,9.6,3.7,,Completada,G003,Alta,7,2021,cliente1054@yahoo.com
RES01604,2023/07/19,Akumal,Snorkel Tortugas Akumal,Grupal,8,2.0,Mexico,Español,1022.87,9205.83,8.7,3.9,Tarjeta credito,Completada,G029,Alta,7,2023,usuario.dominio.com
RES03284,2021-01-13,Holbox,Punta Mosquito,Grupal,12,0.0,Francia,Español,931.79,11181.48,5.9,5.0,Efectivo,Completada,G020,Baja,1,2021,cliente1783@outlook.com
RES03597,2021-07-04,Akumal,Snorkel Tortugas Akumal,Grupal,15,7.0,España,Italiano,934.67,17291.4,5.7,2.8,Tarjeta credito,Cancelada,G030,Alta,7,2021,cliente2337@gmail.com
RES04633,2021-04-15,Bacalar,Fuerte de San Felipe,Grupal,13,5.0,Estados Unidos,Español,,16662.97,8.6,4.2,Transferencia,Completada,G029,Alta,4,2021,cliente7976@hotmail.com
RES00126,2021-07-05,Tulum,Sian Ka'an,Grupal,8,3.0,Mexico,Ingles,1141.56,10844.82,10.4,5.0,Tarjeta credito,Cancelada,G035,Alta,7,2021,cliente2501@icloud.com
RES01297,2022-09-06,Cancun,Zona Hotelera Tour,Grupal,17,3.0,Belgica,Español,628.38,11625.03,6.4,3.8,Efectivo,Completada,G029,Baja,9,2022,cliente1172@gmail.com
RES01977,2021-05-27,Bacalar,Fuerte de San Felipe,Privado,2,1.0,Francia,Italiano,1453.58,3633.95,5.5,4.4,Tarjeta credito,Completada,G040,Media,5,2021,cliente893@gmail.com
RES05878,2021-08-11,Playa del Carmen,Xel-Ha,Grupal,10,1.0,Estados Unidos,Aleman,1005.03,10552.82,4.1,5.0,Efectivo,Completada,G029,Alta,8,2021,cliente270@outlook.com
RES05408,2024-03-11,Uxmal,Uxmal + Kabah,Grupal,17,5.0,Mexico,Español,1286.98,25096.11,5.4,1.0,Tarjeta credito,Completada,G027,Alta,3,2024,cliente326@gmail.com
RES02076,2022-10-15,Merida,Centro Historico Merida,Privado,4,2.0,Estados Unidos,Español,1011.07,5055.35,7.3,5.0,Efectivo,Completada,G031,Media,10,2022,cliente9173@gmail.com
RES04581,2022-08-05,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,9,,Canada,,1529.02,16819.22,6.5,5.0,Efectivo,Pendiente,G019,Alta,8,2022,cliente1617@yahoo.com
RES03087,2023-01-11,Chichen Itza,Chichen Itza + Cenote Ik Kil,Privado,3,0.0,Estados Unidos,Italiano,1561.64,4684.92,6.6,2.8,Tarjeta credito,Completada,G019,Baja,1,2023,cliente7707@hotmail.com
RES05228,2021-10-09,Uxmal,Uxmal + Kabah,Grupal,10,5.0,Australia,Italiano,1065.66,13320.75,6.5,5.0,Efectivo,Completada,G003,Media,10,2021,
RES03346,2023-09-19,Cancun,Isla Mujeres,Privado,1,0.0,Brasil,Español,893.11,893.11,9.3,5.0,,Completada,G040,Baja,9,2023,
RES05525,2023-12-05,Holbox,Punta Mosquito,Grupal,9,2.0,Francia,Ingles,1348.01,13480.1,5.1,5.0,Tarjeta credito,Completada,G025,Alta,12,2023,cliente6732@outlook.com
RES02798,2022-05-11,Bacalar,Fuerte de San Felipe,Grupal,6,0.0,Reino Unido,Español,919.96,5519.76,200.0,4.6,Transferencia,Completada,G024,Media,5,2022,cliente6307@icloud.com
RES00919,2022-07-20,Uxmal,Ruta Puuc,Grupal,15,2.0,Alemania,Ingles,1200.61,19209.76,7.0,5.0,Efectivo,Completada,G031,Alta,7,2022,cliente4829@yahoo.com
RES01647,2022-06-02,Cancun,Zona Hotelera Tour,Grupal,17,7.0,Francia,Español,,15134.53,7.5,3.6,Crypto,Completada,G038,Media,6,2022,cliente4510@yahoo.com
RES05123,2021-03-12,Holbox,Punta Mosquito,Grupal,4,2.0,Canada,Español,1254.88,6274.4,7.6,3.7,,Completada,G028,Alta,3,2021,cliente6107@icloud.com
RES05127,2023-10-14,Bacalar,Kayak Canales,Privado,2,0.0,Mexico,Italiano,1431.89,2863.78,5.7,3.8,Tarjeta credito,Completada,G030,Media,10,2023,cliente5479@outlook.com
RES04979,2022-05-08,Tulum,Ruinas de Tulum,Grupal,9,0.0,,Ingles,1034.27,9308.43,,4.7,Tarjeta credito,Completada,G031,Media,5,2022,cliente6703@hotmail.com
RES04622,2022-02-27,Cozumel,Snorkel El Cielo,Grupal,17,4.0,Estados Unidos,Portugues,980.0,18620.0,100.0,4.6,Transferencia,Completada,G019,Baja,2,2022,cliente3944@icloud.com
RES00365,2023-12-16,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,6,1.0,,Portugues,1358.81,8832.26,7.9,3.6,Paypal,Completada,G006,Alta,12,2023,cliente8542@gmail.com
RES03288,2023-10-26,Merida,Centro Historico Merida,Grupal,13,2.0,Holanda,,749.01,10486.14,5.0,3.9,Efectivo,Completada,G040,Media,10,2023,cliente6123@yahoo.com
RES02126,2022-02-07,Chichen Itza,Valladolid + Chichen Itza,Privado,4,,Mexico,Ingles,1558.31,7012.39,4.3,4.7,Efectivo,Cancelada,G009,Baja,2,2022,cliente6623@hotmail.com
RES04124,2021-01-25,Playa del Carmen,Xel-Ha,Grupal,5,1.0,Brasil,Español,790.36,4346.98,6.8,4.6,Tarjeta debito,Cancelada,G019,Baja,1,2021,cliente7427@yahoo.com
RES04570,2021-06-12,Holbox,Punta Mosquito,Grupal,13,3.0,Mexico,Ingles,1001.21,14517.55,3.9,5.0,Tarjeta debito,Confirmada,G035,Media,6,2021,cliente8021@hotmail.com
RES00526,2024-03-11,Tulum,Cenote Dos Ojos,Grupal,10,5.0,Estados Unidos,Ingles,1170.18,14627.25,3.7,4.7,Tarjeta credito,Completada,G004,Alta,3,2024,cliente8240@hotmail.com
RES04822,2022-03-20,Bacalar,Fuerte de San Felipe,Grupal,9,4.0,Estados Unidos,Ingles,1092.79,12020.69,10.3,4.9,,Completada,G038,Alta,3,2022,cliente953@icloud.com
RES00056,2021-08-11,Holbox,Punta Mosquito,Grupal,13,3.0,Brasil,Español,1327.09,19242.81,9.6,5.0,Tarjeta credito,Confirmada,G029,Alta,8,2021,cliente6033@outlook.com
RES00639,2023-06-04,Holbox,Avistamiento Tiburon Ballena,Privado,3,0.0,Canada,Ingles,1578.35,4735.05,10.5,3.6,Tarjeta debito,Completada,G011,Media,6,2023,cliente7887@icloud.com
RES00303,2021-08-29,Holbox,Punta Mosquito,Privado,2,1.0,España,Ingles,1738.93,4347.32,,5.0,Tarjeta credito,Completada,G010,Alta,8,2021,cliente698@gmail.com
RES02767,2023-11-17,Cancun,Zona Hotelera Tour,Grupal,5,1.0,Mexico,Español,730.95,4020.23,9.7,1.1,Efectivo,Completada,G008,Media,11,2023,
RES01277,2021-09-26,Uxmal,Ruta Puuc,Grupal,4,1.0,Mexico,Italiano,784.63,3530.84,8.0,4.8,Transferencia,Completada,G030,Baja,9,2021,cliente9995@gmail.com
RES04721,2022-08-28,Akumal,Cenote Yalku,Grupal,19,4.0,Brasil,,,21660.24,5.4,4.2,Efectivo,Completada,G009,Alta,8,2022,cliente7831@icloud.com
RES02056,2022-11-19,Cancun,Isla Mujeres,Grupal,8,3.0,Mexico,Español,760.2,7221.9,9.8,4.9,Tarjeta credito,Completada,G033,Media,11,2022,cliente1176@yahoo.com
RES05146,2022-04-02,Tulum,Cenote Dos Ojos,Grupal,7,3.0,Reino Unido,Italiano,1136.92,9663.82,5.1,4.9,Efectivo,Completada,G001,Alta,4,2022,
RES04433,2023-08-28,Chichen Itza,Chichen Itza + Cenote Ik Kil,Privado,1,0.0,Estados Unidos,Ingles,2112.53,2112.53,72.0,3.8,Paypal,Completada,G032,Alta,8,2023,
RES03645,2022-06-10,Cancun,Isla Mujeres,Privado,3,,Estados Unidos,Español,1058.6,3705.1,9.8,3.2,Tarjeta credito,Completada,G016,Media,6,2022,cliente4390@outlook.com
RES04144,2021-11-15,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,7,0.0,,Español,829.24,5804.68,2.5,1.3,Tarjeta debito,Completada,G040,Media,11,2021,cliente5547@outlook.com
RES02879,2023-06-18,Akumal,Snorkel Tortugas Akumal,Grupal,-15,1.0,Suecia,Español,857.39,13289.55,8.5,,Tarjeta credito,Completada,G005,Media,6,2023,cliente9407@gmail.com
RES04203,2023-08-01,Cozumel,Snorkel El Cielo,Grupal,19,3.0,Mexico,Español,1447.62,29676.21,7.2,1.7,,Completada,G038,Alta,8,2023,cliente1438@hotmail.com
RES05176,2021-03-24,Playa del Carmen,Xcaret,Grupal,6,1.0,Estados Unidos,Español,962.84,6258.46,9.3,1.0,Tarjeta debito,Completada,G004,Alta,3,2021,cliente695@gmail.com
RES02287,2023-12-18,Cozumel,Tour Isla Cozumel,Grupal,7,3.0,Brasil,,1217.98,10352.83,5.1,3.8,Tarjeta credito,Completada,G018,Alta,12,2023,cliente5119@outlook.com
RES02262,2022-08-04,Cancun,Snorkel Arrecife,Privado,4,0.0,Japon,Español,1339.58,5358.32,7.1,1.7,,Pendiente,G017,Alta,8,2022,cliente9062@gmail.com
RES02297,2023-07-10,Uxmal,Ruta Puuc,Grupal,15,0.0,,Español,1297.74,19466.1,3.2,3.9,Tarjeta credito,Completada,G013,Alta,7,2023,
RES01754,2022-04-05,Uxmal,Uxmal + Kabah,Grupal,17,6.0,Estados Unidos,Ingles,1314.62,26292.4,8.1,5.0,Tarjeta debito,Completada,G001,Alta,4,2022,cliente9314@gmail.com
RES05198,2023-02-13,Bacalar,Laguna de los 7 Colores,Grupal,10,1.0,Estados Unidos,Portugues,839.78,8817.69,10.2,4.9,Tarjeta credito,Completada,G031,Baja,2,2023,cliente9474@icloud.com
RES01969,2021-08-01,Akumal,Cenote Yalku,Grupal,11,0.0,Estados Unidos,Ingles,904.38,9948.18,7.3,,Efectivo,Completada,G027,Alta,8,2021,cliente3781@gmail.com
RES05234,2022-10-27,Tulum,Cenote Dos Ojos,Grupal,7,3.0,Argentina,Aleman,953.67,8106.19,7.9,4.0,Transferencia,Completada,G030,Media,10,2022,cliente8605@gmail.com
RES03118,2022-02-07,Cozumel,Snorkel El Cielo,Grupal,6,0.0,España,Frances,946.28,5677.68,8.3,4.1,Tarjeta credito,Completada,G035,Baja,2,2022,cliente9572@icloud.com
RES02394,2022-10-13,Cozumel,Buceo Arrecife Palancar,Privado,1,0.0,España,,1720.73,1720.73,5.3,1.9,,Pendiente,,Media,10,2022,cliente124@outlook.com
RES00524,2021-05-07,Holbox,Tour Isla Holbox,Privado,4,2.0,Mexico,Frances,1730.5,8652.5,8.1,5.0,Tarjeta credito,Completada,G010,Media,5,2021,cliente1522@hotmail.com
RES03901,2023-09-28,Cancun,Laguna Nichupte,Grupal,11,4.0,Canada,Ingles,682.3,8869.9,8.2,4.0,Efectivo,Completada,G015,Baja,9,2023,cliente4949@gmail.com
RES05627,2023-01-17,Cozumel,Snorkel El Cielo,Grupal,8,4.0,Mexico,Español,944.68,9446.8,8.2,4.1,Tarjeta debito,Completada,G030,Baja,1,2023,cliente1940@yahoo.com
RES04700,2021-11-13,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,9,,Mexico,Español,838.78,7549.02,8.8,6.5,Tarjeta credito,Completada,G007,Media,11,2021,cliente1570@yahoo.com
RES05320,2021-09-25,Tulum,Sian Ka'an,Grupal,16,2.0,Mexico,Español,882.56,15003.52,3.9,3.9,Tarjeta credito,Confirmada,G037,Baja,9,2021,cliente1950@hotmail.com
RES03123,2023-07-16,Cancun,Zona Hotelera Tour,Grupal,17,6.0,Estados Unidos,Español,982.36,19647.2,5.2,4.7,Transferencia,Cancelada,G034,Alta,7,2023,cliente2432@hotmail.com
RES04157,2022-10-30,Merida,Centro Historico Merida,Grupal,18,,Italia,Frances,678.45,14586.68,9.7,3.6,,Completada,G026,Media,10,2022,cliente6161@hotmail.com
RES01970,2023-10-22,Cozumel,Tour Isla Cozumel,Grupal,7,,Italia,Italiano,1121.26,8409.45,5.5,4.2,Efectivo,Completada,G021,Media,10,2023,cliente4056@icloud.com
RES00672,2023-08-25,Merida,Haciendas del Mayab,Grupal,15,2.0,Mexico,Ingles,814.03,13024.48,,4.0,Tarjeta debito,Pendiente,G025,Alta,8,2023,cliente2830@outlook.com
RES04189,2022-07-14,Holbox,Punta Mosquito,Grupal,6,,Reino Unido,Español,1194.98,7169.88,7.9,4.9,Tarjeta credito,Pendiente,G025,Alta,7,2022,cliente6662@yahoo.com
RES00667,2022-04-18,Cancun,Laguna Nichupte,privad,3,1.0,Reino Unido,Español,1475.06,5162.71,8.9,,Tarjeta credito,Pendiente,G004,Alta,4,2022,cliente7889@icloud.com
RES05220,2024-03-13,Chichen Itza,Valladolid + Chichen Itza,Grupal,5,2.0,Canada,Español,1427.43,8564.58,,4.9,Efectivo,Completada,G020,Alta,3,2024,cliente6431@yahoo.com
RES01888,2023-08-09,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,15,3.0,Brasil,Portugues,1511.79,24944.53,7.5,4.3,Tarjeta debito,Pendiente,G010,Alta,8,2023,cliente2157@yahoo.com
RES03267,2021-07-03,Tulum,Cenote Gran Cenote,Grupal,7,3.0,Reino Unido,Español,1152.53,9796.5,8.8,5.0,Paypal,Confirmada,G038,Alta,7,2021,cliente5909@yahoo.com
RES00281,2021-07-14,Cozumel,Snorkel El Cielo,Grupal,10,5.0,Estados Unidos,Italiano,1215.36,15192.0,4.1,3.3,Efectivo,Completada,G033,Alta,7,2021,cliente8883@outlook.com
RES01720,2022-02-09,Tulum,Ruinas de Tulum,Grupal,9,2.0,Mexico,Español,849.45,8494.5,6.6,2.9,Tarjeta credito,Completada,G024,Baja,2,2022,cliente935@gmail.com
RES02948,2022-11-03,Merida,Izamal + Merida,Grupal,9,4.0,Mexico,Ingles,676.25,7438.75,3.5,4.9,Efectivo,Completada,G003,Media,11,2022,cliente1417@gmail.com
RES04456,2022-08-18,Chichen Itza,Chichen Itza + Cenote Ik Kil,Privado,1,0.0,Italia,Español,2151.46,2151.46,7.6,4.7,Tarjeta credito,Completada,G028,Alta,8,2022,cliente9196@yahoo.com
RES00900,2021-10-10,,Laguna de los 7 Colores,Grupal,8,1.0,Canada,,931.94,7921.49,2.5,1.1,Tarjeta credito,Completada,G008,Media,10,2021,cliente2061@outlook.com
RES05853,2022-10-07,Tulum,Cenote Dos Ojos,Grupal,17,1.0,Brasil,Aleman,885.15,15490.12,7.7,,Tarjeta debito,Completada,G003,Media,10,2022,cliente2477@yahoo.com
RES00761,2023-04-05,Playa del Carmen,Quinta Avenida + Cozumel,Privado,2,1.0,Estados Unidos,Portugues,1490.32,3725.8,5.1,5.0,Tarjeta credito,Cancelada,,Alta,4,2023,
RES01907,2023-04-05,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,12,5.0,Reino Unido,Español,946.86,13729.47,8.1,,Tarjeta credito,Confirmada,G026,Alta,4,2023,cliente2941@outlook.com
RES04043,2022-06-10,Tulum,Sian Ka'an,Grupal,12,1.0,Holanda,Español,1039.0,12987.5,7.1,4.8,,Completada,G001,Media,6,2022,cliente1122@hotmail.com
RES03824,2022-06-02,Holbox,Punta Mosquito,Grupal,13,4.0,Estados Unidos,Ingles,1004.27,15064.05,4.7,3.6,Efectivo,Completada,G019,Media,6,2022,cliente7361@outlook.com
RES04139,2021-02-15,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,10,,Reino Unido,Español,982.07,11293.81,4.8,5.0,Efectivo,Cancelada,G012,Baja,2,2021,cliente4600@icloud.com
RES03819,2023-04-14,Tulum,Cenote Gran Cenote,Grupal,12,0.0,Mexico,Español,1111.11,13333.32,5.3,5.0,Efectivo,Completada,G039,Alta,4,2023,@dominio.com
RES04301,2022-07-28,Merida,Izamal + Merida,Grupal,11,0.0,España,Ingles,833.76,9171.36,3.0,4.3,Efectivo,Confirmada,G006,Alta,7,2022,cliente6986@outlook.com
